,,,,,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name
,,,,,AirBeam3:e868e7389e40,AirBeam3:e868e7389e40,AirBeam3:e868e7389e40,AirBeam3:e868e7389e40,AirBeam3:e868e7389e40
,,,,,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name
,,,,,AirBeam3-F,AirBeam3-PM1,AirBeam3-PM10,AirBeam3-PM2.5,AirBeam3-RH
,,,,,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type
,,,,,Temperature,Particulate Matter,Particulate Matter,Particulate Matter,Humidity
,,,,,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units
,,,,,degrees Fahrenheit,micrograms per cubic meter,micrograms per cubic meter,micrograms per cubic meter,percent
ObjectID,Session_Name,Timestamp,Latitude,Longitude,1:Measurement_Value,2:Measurement_Value,3:Measurement_Value,4:Measurement_Value,5:Measurement_Value
877,Atonsu  High School Junction,2023-10-31T12:21:17.000,6.659515,-1.594215,104.0,9.0,11.0,10.0,44.0
878,Atonsu  High School Junction,2023-10-31T12:21:22.000,6.659515,-1.594215,104.0,10.0,11.0,11.0,44.0
879,Atonsu  High School Junction,2023-10-31T12:21:27.000,6.659515,-1.594215,104.0,11.0,12.0,12.0,43.0
880,Atonsu  High School Junction,2023-10-31T12:21:32.000,6.659515,-1.594215,104.0,10.0,11.0,10.0,43.0
881,Atonsu  High School Junction,2023-10-31T12:21:37.000,6.659515,-1.594215,104.0,10.0,11.0,10.0,43.0
882,Atonsu  High School Junction,2023-10-31T12:21:42.000,6.659515,-1.594215,103.0,8.0,10.0,9.0,43.0
883,Atonsu  High School Junction,2023-10-31T12:21:47.000,6.659515,-1.594215,103.0,10.0,11.0,11.0,43.0
884,Atonsu  High School Junction,2023-10-31T12:21:52.000,6.659515,-1.594215,103.0,10.0,11.0,10.0,44.0
885,Atonsu  High School Junction,2023-10-31T12:21:57.000,6.659515,-1.594215,103.0,9.0,11.0,10.0,44.0
886,Atonsu  High School Junction,2023-10-31T12:22:02.000,6.659515,-1.594215,103.0,8.0,10.0,9.0,44.0
887,Atonsu  High School Junction,2023-10-31T12:22:07.000,6.659515,-1.594215,103.0,9.0,11.0,10.0,44.0
888,Atonsu  High School Junction,2023-10-31T12:22:12.000,6.659515,-1.594215,103.0,9.0,10.0,10.0,44.0
889,Atonsu  High School Junction,2023-10-31T12:22:17.000,6.659515,-1.594215,103.0,10.0,11.0,10.0,44.0
890,Atonsu  High School Junction,2023-10-31T12:22:22.000,6.6594801,-1.5942034,103.0,8.0,9.0,9.0,44.0
891,Atonsu  High School Junction,2023-10-31T12:22:27.000,6.6594784,-1.5941979,103.0,8.0,10.0,9.0,44.0
892,Atonsu  High School Junction,2023-10-31T12:22:32.000,6.6594768,-1.5941887,103.0,11.0,12.0,11.0,44.0
893,Atonsu  High School Junction,2023-10-31T12:22:37.000,6.6594789,-1.594186,103.0,11.0,12.0,12.0,44.0
894,Atonsu  High School Junction,2023-10-31T12:22:42.000,6.6594783,-1.5941867,103.0,10.0,11.0,11.0,45.0
895,Atonsu  High School Junction,2023-10-31T12:22:47.000,6.6594783,-1.5941867,103.0,9.0,11.0,10.0,45.0
896,Atonsu  High School Junction,2023-10-31T12:22:52.000,6.6594783,-1.5941867,103.0,8.0,10.0,9.0,45.0
897,Atonsu  High School Junction,2023-10-31T12:22:57.000,6.6594783,-1.5941867,103.0,8.0,10.0,9.0,45.0
898,Atonsu  High School Junction,2023-10-31T12:23:02.000,6.6594783,-1.5941867,103.0,10.0,11.0,10.0,44.0
899,Atonsu  High School Junction,2023-10-31T12:23:07.000,6.6594783,-1.5941867,103.0,10.0,11.0,10.0,45.0
900,Atonsu  High School Junction,2023-10-31T12:23:12.000,6.6594783,-1.5941867,103.0,10.0,11.0,10.0,45.0
901,Atonsu  High School Junction,2023-10-31T12:23:17.000,6.6594783,-1.5941867,103.0,8.0,10.0,9.0,44.0
902,Atonsu  High School Junction,2023-10-31T12:23:22.000,6.6594783,-1.5941867,103.0,6.0,7.0,7.0,45.0
903,Atonsu  High School Junction,2023-10-31T12:23:27.000,6.6594783,-1.5941867,103.0,7.0,8.0,8.0,44.0
904,Atonsu  High School Junction,2023-10-31T12:23:32.000,6.6594783,-1.5941867,103.0,8.0,10.0,9.0,44.0
905,Atonsu  High School Junction,2023-10-31T12:23:37.000,6.6594783,-1.5941867,103.0,9.0,11.0,10.0,45.0
906,Atonsu  High School Junction,2023-10-31T12:23:42.000,6.6594783,-1.5941867,103.0,8.0,10.0,9.0,45.0
907,Atonsu  High School Junction,2023-10-31T12:23:47.000,6.6594783,-1.5941867,103.0,7.0,8.0,8.0,46.0
908,Atonsu  High School Junction,2023-10-31T12:23:52.000,6.6594783,-1.5941867,103.0,7.0,8.0,8.0,46.0
909,Atonsu  High School Junction,2023-10-31T12:23:57.000,6.6594783,-1.5941867,103.0,6.0,7.0,7.0,46.0
910,Atonsu  High School Junction,2023-10-31T12:24:02.000,6.6594783,-1.5941867,103.0,6.0,7.0,6.0,46.0
911,Atonsu  High School Junction,2023-10-31T12:24:07.000,6.6594783,-1.5941867,103.0,7.0,8.0,8.0,46.0
912,Atonsu  High School Junction,2023-10-31T12:24:12.000,6.6594783,-1.5941867,103.0,7.0,8.0,8.0,46.0
913,Atonsu  High School Junction,2023-10-31T12:24:17.000,6.6594783,-1.5941867,103.0,6.0,7.0,7.0,46.0
914,Atonsu  High School Junction,2023-10-31T12:24:22.000,6.6594783,-1.5941867,103.0,7.0,8.0,8.0,46.0
915,Atonsu  High School Junction,2023-10-31T12:24:27.000,6.6594783,-1.5941867,103.0,7.0,8.0,8.0,46.0
916,Atonsu  High School Junction,2023-10-31T12:24:32.000,6.6594783,-1.5941867,103.0,6.0,7.0,7.0,45.0
917,Atonsu  High School Junction,2023-10-31T12:24:37.000,6.6594783,-1.5941867,103.0,5.0,6.0,6.0,45.0
918,Atonsu  High School Junction,2023-10-31T12:24:42.000,6.6594783,-1.5941867,103.0,5.0,6.0,6.0,44.0
919,Atonsu  High School Junction,2023-10-31T12:24:47.000,6.6594783,-1.5941867,103.0,4.0,5.0,5.0,44.0
920,Atonsu  High School Junction,2023-10-31T12:24:52.000,6.6594783,-1.5941867,103.0,5.0,6.0,6.0,44.0
921,Atonsu  High School Junction,2023-10-31T12:24:57.000,6.6594783,-1.5941867,103.0,6.0,7.0,7.0,44.0
922,Atonsu  High School Junction,2023-10-31T12:25:02.000,6.6594783,-1.5941867,103.0,6.0,7.0,7.0,44.0
923,Atonsu  High School Junction,2023-10-31T12:25:07.000,6.6594783,-1.5941867,103.0,6.0,7.0,7.0,44.0
924,Atonsu  High School Junction,2023-10-31T12:25:12.000,6.6594783,-1.5941867,103.0,6.0,7.0,7.0,44.0
925,Atonsu  High School Junction,2023-10-31T12:25:17.000,6.6594783,-1.5941867,103.0,6.0,7.0,7.0,44.0
926,Atonsu  High School Junction,2023-10-31T12:25:22.000,6.6594783,-1.5941867,103.0,6.0,7.0,7.0,45.0
927,Atonsu  High School Junction,2023-10-31T12:25:27.000,6.6594783,-1.5941867,103.0,7.0,8.0,8.0,45.0
928,Atonsu  High School Junction,2023-10-31T12:25:32.000,6.6594803,-1.5941861,103.0,7.0,8.0,8.0,44.0
929,Atonsu  High School Junction,2023-10-31T12:25:37.000,6.6594783,-1.5941856,103.0,7.0,8.0,8.0,44.0
930,Atonsu  High School Junction,2023-10-31T12:25:42.000,6.6594794,-1.5941852,103.0,7.0,8.0,8.0,44.0
931,Atonsu  High School Junction,2023-10-31T12:25:47.000,6.6595255,-1.5941761,103.0,7.0,8.0,8.0,44.0
932,Atonsu  High School Junction,2023-10-31T12:25:52.000,6.6595683,-1.5941568,103.0,6.0,7.0,7.0,44.0
933,Atonsu  High School Junction,2023-10-31T12:25:57.000,6.6595826,-1.5941305,103.0,6.0,7.0,7.0,45.0
934,Atonsu  High School Junction,2023-10-31T12:26:02.000,6.6595966,-1.5941041,103.0,7.0,8.0,8.0,45.0
935,Atonsu  High School Junction,2023-10-31T12:26:07.000,6.6596146,-1.5940824,103.0,11.0,12.0,12.0,45.0
936,Atonsu  High School Junction,2023-10-31T12:26:12.000,6.6596399,-1.5940626,103.0,18.0,21.0,19.0,45.0
937,Atonsu  High School Junction,2023-10-31T12:26:17.000,6.659663,-1.5940562,103.0,16.0,18.0,17.0,45.0
938,Atonsu  High School Junction,2023-10-31T12:26:22.000,6.6596768,-1.5940401,103.0,13.0,14.0,14.0,45.0
939,Atonsu  High School Junction,2023-10-31T12:26:27.000,6.6596816,-1.5940234,103.0,13.0,15.0,14.0,45.0
940,Atonsu  High School Junction,2023-10-31T12:26:32.000,6.6596849,-1.5940098,103.0,13.0,14.0,14.0,45.0
941,Atonsu  High School Junction,2023-10-31T12:26:37.000,6.6596834,-1.5940034,103.0,9.0,10.0,9.0,45.0
942,Atonsu  High School Junction,2023-10-31T12:26:42.000,6.6596833,-1.5940033,103.0,8.0,10.0,9.0,45.0
943,Atonsu  High School Junction,2023-10-31T12:26:47.000,6.6597008,-1.5940011,103.0,8.0,10.0,9.0,45.0
944,Atonsu  High School Junction,2023-10-31T12:26:52.000,6.6597595,-1.5940359,103.0,8.0,10.0,9.0,45.0
945,Atonsu  High School Junction,2023-10-31T12:26:57.000,6.6598427,-1.5940802,103.0,9.0,11.0,10.0,45.0
946,Atonsu  High School Junction,2023-10-31T12:27:02.000,6.6598914,-1.5941372,103.0,9.0,10.0,9.0,45.0
947,Atonsu  High School Junction,2023-10-31T12:27:07.000,6.6599394,-1.5941525,103.0,8.0,10.0,9.0,45.0
948,Atonsu  High School Junction,2023-10-31T12:27:12.000,6.6599531,-1.5941166,103.0,8.0,10.0,9.0,45.0
949,Atonsu  High School Junction,2023-10-31T12:27:17.000,6.659961,-1.594118,103.0,10.0,11.0,11.0,46.0
950,Atonsu  High School Junction,2023-10-31T12:27:22.000,6.6599665,-1.5941281,103.0,12.0,13.0,13.0,46.0
951,Atonsu  High School Junction,2023-10-31T12:27:27.000,6.6599655,-1.5941297,103.0,12.0,13.0,13.0,45.0
952,Atonsu  High School Junction,2023-10-31T12:27:32.000,6.6599671,-1.5941289,103.0,11.0,12.0,11.0,46.0
953,Atonsu  High School Junction,2023-10-31T12:27:37.000,6.6599624,-1.5941251,103.0,7.0,9.0,8.0,46.0
954,Atonsu  High School Junction,2023-10-31T12:27:42.000,6.6599331,-1.5941328,103.0,9.0,11.0,10.0,46.0
955,Atonsu  High School Junction,2023-10-31T12:27:47.000,6.6598749,-1.5941288,103.0,12.0,13.0,13.0,45.0
956,Atonsu  High School Junction,2023-10-31T12:27:52.000,6.6598321,-1.5940957,103.0,10.0,12.0,11.0,45.0
957,Atonsu  High School Junction,2023-10-31T12:27:57.000,6.6597926,-1.5940459,103.0,10.0,11.0,11.0,45.0
958,Atonsu  High School Junction,2023-10-31T12:28:02.000,6.6597832,-1.5939873,103.0,10.0,11.0,10.0,44.0
959,Atonsu  High School Junction,2023-10-31T12:28:07.000,6.6597501,-1.5939442,103.0,11.0,12.0,11.0,44.0
960,Atonsu  High School Junction,2023-10-31T12:28:12.000,6.6597156,-1.5939747,103.0,7.0,9.0,8.0,43.0
961,Atonsu  High School Junction,2023-10-31T12:28:17.000,6.6596786,-1.5940015,103.0,7.0,8.0,8.0,44.0
962,Atonsu  High School Junction,2023-10-31T12:28:22.000,6.659628,-1.5940505,104.0,6.0,7.0,7.0,44.0
963,Atonsu  High School Junction,2023-10-31T12:28:27.000,6.6595795,-1.5940739,104.0,6.0,7.0,7.0,44.0
964,Atonsu  High School Junction,2023-10-31T12:28:32.000,6.6595496,-1.5940653,104.0,6.0,7.0,7.0,45.0
965,Atonsu  High School Junction,2023-10-31T12:28:37.000,6.6595584,-1.5940511,104.0,6.0,7.0,7.0,45.0
966,Atonsu  High School Junction,2023-10-31T12:28:42.000,6.6595639,-1.5940482,103.0,7.0,8.0,8.0,45.0
967,Atonsu  High School Junction,2023-10-31T12:28:47.000,6.6595657,-1.5940469,103.0,7.0,8.0,8.0,45.0
968,Atonsu  High School Junction,2023-10-31T12:28:52.000,6.6595658,-1.5940461,103.0,7.0,8.0,8.0,46.0
969,Atonsu  High School Junction,2023-10-31T12:28:57.000,6.6595668,-1.5940444,103.0,7.0,9.0,8.0,46.0
970,Atonsu  High School Junction,2023-10-31T12:29:02.000,6.6595706,-1.5940446,103.0,7.0,8.0,8.0,46.0
971,Atonsu  High School Junction,2023-10-31T12:29:07.000,6.6595598,-1.5940501,103.0,7.0,8.0,8.0,46.0
972,Atonsu  High School Junction,2023-10-31T12:29:12.000,6.6595284,-1.5940789,104.0,8.0,9.0,9.0,46.0
973,Atonsu  High School Junction,2023-10-31T12:29:17.000,6.6594878,-1.5940827,104.0,8.0,10.0,9.0,45.0
974,Atonsu  High School Junction,2023-10-31T12:29:22.000,6.6594573,-1.5940429,104.0,7.0,8.0,8.0,45.0
975,Atonsu  High School Junction,2023-10-31T12:29:27.000,6.659428,-1.5939935,104.0,7.0,8.0,8.0,45.0
976,Atonsu  High School Junction,2023-10-31T12:29:32.000,6.6594016,-1.5939619,104.0,6.0,7.0,7.0,45.0
977,Atonsu  High School Junction,2023-10-31T12:29:37.000,6.6593886,-1.5939327,104.0,6.0,7.0,7.0,44.0
978,Atonsu  High School Junction,2023-10-31T12:29:42.000,6.6593698,-1.5939063,104.0,7.0,8.0,8.0,44.0
979,Atonsu  High School Junction,2023-10-31T12:29:47.000,6.6593465,-1.5938858,104.0,5.0,6.0,6.0,44.0
980,Atonsu  High School Junction,2023-10-31T12:29:52.000,6.6593523,-1.5938633,104.0,6.0,7.0,7.0,44.0
981,Atonsu  High School Junction,2023-10-31T12:29:57.000,6.6593534,-1.5938508,104.0,7.0,8.0,8.0,44.0
982,Atonsu  High School Junction,2023-10-31T12:30:02.000,6.6593294,-1.5938038,104.0,8.0,9.0,9.0,45.0
983,Atonsu  High School Junction,2023-10-31T12:30:07.000,6.6593024,-1.593762,104.0,10.0,11.0,10.0,44.0
984,Atonsu  High School Junction,2023-10-31T12:30:12.000,6.6592775,-1.5937351,104.0,8.0,9.0,8.0,45.0
985,Atonsu  High School Junction,2023-10-31T12:30:17.000,6.6592649,-1.5937045,104.0,7.0,9.0,8.0,45.0
986,Atonsu  High School Junction,2023-10-31T12:30:22.000,6.6592355,-1.5936842,104.0,9.0,10.0,9.0,46.0
987,Atonsu  High School Junction,2023-10-31T12:30:27.000,6.659199,-1.5936589,104.0,9.0,11.0,10.0,46.0
988,Atonsu  High School Junction,2023-10-31T12:30:32.000,6.6591977,-1.5936164,104.0,11.0,12.0,12.0,45.0
989,Atonsu  High School Junction,2023-10-31T12:30:37.000,6.6592045,-1.5935804,104.0,12.0,13.0,13.0,45.0
990,Atonsu  High School Junction,2023-10-31T12:30:42.000,6.6592045,-1.593562,104.0,13.0,15.0,14.0,45.0
991,Atonsu  High School Junction,2023-10-31T12:30:47.000,6.6592071,-1.5935651,104.0,13.0,14.0,14.0,45.0
992,Atonsu  High School Junction,2023-10-31T12:30:52.000,6.6592104,-1.5935664,104.0,10.0,12.0,11.0,45.0
993,Atonsu  High School Junction,2023-10-31T12:30:57.000,6.6592104,-1.5935679,104.0,8.0,10.0,9.0,45.0
994,Atonsu  High School Junction,2023-10-31T12:31:02.000,6.6592106,-1.5935692,104.0,7.0,8.0,8.0,45.0
995,Atonsu  High School Junction,2023-10-31T12:31:07.000,6.659215,-1.5935711,104.0,6.0,7.0,7.0,46.0
996,Atonsu  High School Junction,2023-10-31T12:31:12.000,6.6592166,-1.5935717,104.0,6.0,7.0,7.0,45.0
997,Atonsu  High School Junction,2023-10-31T12:31:17.000,6.6592167,-1.5935717,104.0,6.0,7.0,7.0,46.0
998,Atonsu  High School Junction,2023-10-31T12:31:22.000,6.6592167,-1.5935717,104.0,10.0,11.0,10.0,46.0
999,Atonsu  High School Junction,2023-10-31T12:31:27.000,6.6592167,-1.5935717,104.0,10.0,11.0,10.0,46.0
1000,Atonsu  High School Junction,2023-10-31T12:31:32.000,6.6592107,-1.5935688,104.0,8.0,9.0,9.0,45.0
1001,Atonsu  High School Junction,2023-10-31T12:31:37.000,6.6592124,-1.5935685,104.0,7.0,8.0,8.0,45.0
1002,Atonsu  High School Junction,2023-10-31T12:31:42.000,6.6592131,-1.5935687,104.0,6.0,7.0,7.0,45.0
1003,Atonsu  High School Junction,2023-10-31T12:31:47.000,6.6592117,-1.5935705,104.0,7.0,8.0,8.0,45.0
1004,Atonsu  High School Junction,2023-10-31T12:31:52.000,6.659211,-1.59357,104.0,9.0,10.0,10.0,45.0
1005,Atonsu  High School Junction,2023-10-31T12:31:57.000,6.6592101,-1.5935712,104.0,12.0,13.0,13.0,46.0
1006,Atonsu  High School Junction,2023-10-31T12:32:02.000,6.6592116,-1.593573,104.0,13.0,14.0,14.0,45.0
1007,Atonsu  High School Junction,2023-10-31T12:32:07.000,6.6592117,-1.5935733,104.0,14.0,15.0,15.0,45.0
1008,Atonsu  High School Junction,2023-10-31T12:32:12.000,6.6592127,-1.5935704,105.0,16.0,18.0,17.0,45.0
1009,Atonsu  High School Junction,2023-10-31T12:32:17.000,6.659213,-1.5935721,105.0,16.0,18.0,17.0,45.0
1010,Atonsu  High School Junction,2023-10-31T12:32:22.000,6.6592144,-1.5935732,105.0,14.0,16.0,15.0,45.0
1011,Atonsu  High School Junction,2023-10-31T12:32:27.000,6.659214,-1.5935735,105.0,13.0,14.0,14.0,45.0
1012,Atonsu  High School Junction,2023-10-31T12:32:32.000,6.6592154,-1.5935735,105.0,11.0,12.0,12.0,45.0
1013,Atonsu  High School Junction,2023-10-31T12:32:37.000,6.659215,-1.5935736,105.0,9.0,11.0,10.0,45.0
1014,Atonsu  High School Junction,2023-10-31T12:32:42.000,6.6592138,-1.5935731,105.0,9.0,10.0,9.0,45.0
1015,Atonsu  High School Junction,2023-10-31T12:32:47.000,6.6592144,-1.5935722,105.0,13.0,15.0,14.0,45.0
1016,Atonsu  High School Junction,2023-10-31T12:32:52.000,6.6592165,-1.5935708,105.0,17.0,19.0,18.0,45.0
1017,Atonsu  High School Junction,2023-10-31T12:32:57.000,6.6592167,-1.5935717,105.0,21.0,27.0,23.0,45.0
1018,Atonsu  High School Junction,2023-10-31T12:33:02.000,6.6592172,-1.5935737,105.0,21.0,28.0,23.0,45.0
1019,Atonsu  High School Junction,2023-10-31T12:33:07.000,6.6592176,-1.5935726,105.0,21.0,28.0,23.0,45.0
1020,Atonsu  High School Junction,2023-10-31T12:33:12.000,6.6592174,-1.5935731,105.0,21.0,27.0,23.0,45.0
1021,Atonsu  High School Junction,2023-10-31T12:33:17.000,6.6592177,-1.5935733,105.0,19.0,23.0,21.0,45.0
1022,Atonsu  High School Junction,2023-10-31T12:33:22.000,6.6592182,-1.5935724,105.0,17.0,19.0,18.0,45.0
1023,Atonsu  High School Junction,2023-10-31T12:33:27.000,6.6592167,-1.5935717,105.0,14.0,16.0,15.0,45.0
1024,Atonsu  High School Junction,2023-10-31T12:33:32.000,6.6592167,-1.5935717,105.0,12.0,13.0,13.0,45.0
1025,Atonsu  High School Junction,2023-10-31T12:33:37.000,6.6592167,-1.5935717,105.0,9.0,11.0,10.0,45.0
1026,Atonsu  High School Junction,2023-10-31T12:33:42.000,6.6592185,-1.5935716,105.0,12.0,13.0,13.0,45.0
1027,Atonsu  High School Junction,2023-10-31T12:33:47.000,6.6592185,-1.5935727,105.0,12.0,13.0,13.0,45.0
1028,Atonsu  High School Junction,2023-10-31T12:33:52.000,6.6592159,-1.5935718,105.0,13.0,14.0,14.0,45.0
1029,Atonsu  High School Junction,2023-10-31T12:33:57.000,6.6592142,-1.593572,105.0,11.0,12.0,12.0,45.0
1030,Atonsu  High School Junction,2023-10-31T12:34:02.000,6.659213,-1.5935714,105.0,10.0,11.0,10.0,45.0
1031,Atonsu  High School Junction,2023-10-31T12:34:07.000,6.6592122,-1.5935714,105.0,11.0,12.0,11.0,45.0
1032,Atonsu  High School Junction,2023-10-31T12:34:12.000,6.6592115,-1.593571,105.0,12.0,13.0,13.0,44.0
1033,Atonsu  High School Junction,2023-10-31T12:34:17.000,6.6592156,-1.5935716,105.0,13.0,14.0,14.0,44.0
1034,Atonsu  High School Junction,2023-10-31T12:34:22.000,6.6592136,-1.5935715,105.0,13.0,15.0,14.0,43.0
1035,Atonsu  High School Junction,2023-10-31T12:34:27.000,6.6592124,-1.59357,105.0,13.0,14.0,14.0,43.0
1036,Atonsu  High School Junction,2023-10-31T12:34:32.000,6.6592119,-1.5935679,105.0,12.0,13.0,13.0,43.0
1037,Atonsu  High School Junction,2023-10-31T12:34:37.000,6.6592113,-1.5935688,105.0,11.0,12.0,11.0,43.0
1038,Atonsu  High School Junction,2023-10-31T12:34:42.000,6.6592109,-1.593568,105.0,9.0,11.0,10.0,43.0
1039,Atonsu  High School Junction,2023-10-31T12:34:47.000,6.659213,-1.5935663,105.0,8.0,10.0,9.0,43.0
1040,Atonsu  High School Junction,2023-10-31T12:34:52.000,6.6592149,-1.5935649,105.0,10.0,11.0,10.0,43.0
1041,Atonsu  High School Junction,2023-10-31T12:34:57.000,6.6592143,-1.5935649,105.0,12.0,13.0,13.0,43.0
1042,Atonsu  High School Junction,2023-10-31T12:35:02.000,6.6592139,-1.5935657,105.0,11.0,12.0,12.0,43.0
1043,Atonsu  High School Junction,2023-10-31T12:35:07.000,6.6592146,-1.5935648,105.0,11.0,12.0,12.0,43.0
1044,Atonsu  High School Junction,2023-10-31T12:35:12.000,6.6592146,-1.5935657,105.0,11.0,12.0,12.0,44.0
1045,Atonsu  High School Junction,2023-10-31T12:35:17.000,6.6592137,-1.5935666,105.0,11.0,12.0,12.0,44.0
1046,Atonsu  High School Junction,2023-10-31T12:35:22.000,6.659213,-1.5935669,105.0,11.0,12.0,12.0,44.0
1047,Atonsu  High School Junction,2023-10-31T12:35:27.000,6.6592137,-1.5935666,105.0,12.0,13.0,13.0,44.0
1048,Atonsu  High School Junction,2023-10-31T12:35:32.000,6.6592168,-1.593566,105.0,10.0,11.0,11.0,43.0
1049,Atonsu  High School Junction,2023-10-31T12:35:37.000,6.6592166,-1.5935671,105.0,12.0,13.0,13.0,43.0
1050,Atonsu  High School Junction,2023-10-31T12:35:42.000,6.6592168,-1.5935669,105.0,11.0,12.0,12.0,42.0
1051,Atonsu  High School Junction,2023-10-31T12:35:47.000,6.6592171,-1.5935658,105.0,11.0,12.0,12.0,43.0
1052,Atonsu  High School Junction,2023-10-31T12:35:52.000,6.6592191,-1.5935649,105.0,11.0,12.0,12.0,43.0
1053,Atonsu  High School Junction,2023-10-31T12:35:57.000,6.6592182,-1.5935645,105.0,12.0,13.0,13.0,43.0
1054,Atonsu  High School Junction,2023-10-31T12:36:02.000,6.6592184,-1.5935654,105.0,12.0,13.0,13.0,42.0
1055,Atonsu  High School Junction,2023-10-31T12:36:07.000,6.6592166,-1.593568,105.0,12.0,13.0,13.0,42.0
1056,Atonsu  High School Junction,2023-10-31T12:36:12.000,6.6592152,-1.5935693,105.0,11.0,12.0,11.0,42.0
1057,Atonsu  High School Junction,2023-10-31T12:36:17.000,6.659216,-1.5935678,105.0,10.0,11.0,10.0,42.0
1058,Atonsu  High School Junction,2023-10-31T12:36:22.000,6.6592163,-1.5935691,105.0,9.0,10.0,9.0,42.0
1059,Atonsu  High School Junction,2023-10-31T12:36:27.000,6.6592176,-1.5935676,105.0,8.0,9.0,9.0,42.0
1060,Atonsu  High School Junction,2023-10-31T12:36:32.000,6.6592165,-1.5935679,105.0,7.0,8.0,8.0,42.0
1061,Atonsu  High School Junction,2023-10-31T12:36:37.000,6.6592154,-1.5935684,105.0,7.0,8.0,8.0,42.0
1062,Atonsu  High School Junction,2023-10-31T12:36:42.000,6.6592148,-1.5935693,105.0,6.0,7.0,7.0,42.0
1063,Atonsu  High School Junction,2023-10-31T12:36:47.000,6.6592124,-1.5935706,105.0,5.0,6.0,6.0,42.0
1064,Atonsu  High School Junction,2023-10-31T12:36:52.000,6.6592122,-1.593571,105.0,5.0,6.0,6.0,42.0
1065,Atonsu  High School Junction,2023-10-31T12:36:57.000,6.6592162,-1.5935716,105.0,5.0,6.0,6.0,42.0
1066,Atonsu  High School Junction,2023-10-31T12:37:02.000,6.6592167,-1.5935717,105.0,5.0,6.0,6.0,42.0
